starttime	seconds	ctime	dtime	ttime	wait
Sat Aug 09 09:50:16 2014	1407570616	339	1023	1361	1023
Sat Aug 09 09:50:16 2014	1407570616	331	1032	1363	1032
Sat Aug 09 09:50:16 2014	1407570616	314	1056	1370	1056
Sat Aug 09 09:50:16 2014	1407570616	331	1042	1372	1042
Sat Aug 09 09:50:16 2014	1407570616	331	1044	1375	1044
Sat Aug 09 09:50:16 2014	1407570616	331	1048	1379	1048
Sat Aug 09 09:50:16 2014	1407570616	313	1067	1379	1067
Sat Aug 09 09:50:16 2014	1407570616	331	1049	1380	1049
Sat Aug 09 09:50:16 2014	1407570616	313	1068	1380	1068
Sat Aug 09 09:50:16 2014	1407570616	338	1043	1382	1043
Sat Aug 09 09:50:16 2014	1407570616	313	1071	1384	1070
Sat Aug 09 09:50:16 2014	1407570616	338	1046	1384	1046
Sat Aug 09 09:50:16 2014	1407570616	313	1072	1385	1071
Sat Aug 09 09:50:16 2014	1407570616	313	1073	1386	1073
Sat Aug 09 09:50:16 2014	1407570616	313	1074	1386	1073
Sat Aug 09 09:50:16 2014	1407570616	339	1049	1387	1048
Sat Aug 09 09:50:16 2014	1407570616	313	1075	1388	1075
Sat Aug 09 09:50:16 2014	1407570616	339	1050	1389	1050
Sat Aug 09 09:50:16 2014	1407570616	313	1078	1392	1078
Sat Aug 09 09:50:16 2014	1407570616	331	1061	1392	1061
Sat Aug 09 09:50:16 2014	1407570616	331	1061	1392	1061
Sat Aug 09 09:50:16 2014	1407570616	331	1061	1392	1061
Sat Aug 09 09:50:16 2014	1407570616	339	1054	1393	1054
Sat Aug 09 09:50:16 2014	1407570616	313	1081	1394	1080
Sat Aug 09 09:50:16 2014	1407570616	339	1055	1394	1055
Sat Aug 09 09:50:16 2014	1407570616	313	1081	1395	1081
Sat Aug 09 09:50:16 2014	1407570616	339	1056	1395	1056
Sat Aug 09 09:50:16 2014	1407570616	331	1065	1396	1065
Sat Aug 09 09:50:16 2014	1407570616	339	1058	1397	1058
Sat Aug 09 09:50:16 2014	1407570616	313	1085	1398	1085
Sat Aug 09 09:50:16 2014	1407570616	339	1064	1403	1064
Sat Aug 09 09:50:16 2014	1407570616	331	1073	1404	1073
Sat Aug 09 09:50:16 2014	1407570616	339	1066	1405	1066
Sat Aug 09 09:50:16 2014	1407570616	314	1092	1405	1091
Sat Aug 09 09:50:16 2014	1407570616	332	1074	1406	1074
Sat Aug 09 09:50:16 2014	1407570616	314	1093	1406	1093
Sat Aug 09 09:50:16 2014	1407570616	314	1094	1407	1094
Sat Aug 09 09:50:16 2014	1407570616	332	1077	1409	1077
Sat Aug 09 09:50:16 2014	1407570616	304	1105	1409	1105
Sat Aug 09 09:50:16 2014	1407570616	314	1096	1410	1096
Sat Aug 09 09:50:16 2014	1407570616	314	1098	1412	1098
Sat Aug 09 09:50:16 2014	1407570616	314	1102	1416	1102
Sat Aug 09 09:50:16 2014	1407570616	343	1073	1416	1073
Sat Aug 09 09:50:16 2014	1407570616	332	1085	1417	1085
Sat Aug 09 09:50:16 2014	1407570616	343	1074	1418	1074
Sat Aug 09 09:50:16 2014	1407570616	344	1074	1418	1074
Sat Aug 09 09:50:16 2014	1407570616	314	1104	1418	1104
Sat Aug 09 09:50:16 2014	1407570616	332	1087	1419	1087
Sat Aug 09 09:50:16 2014	1407570616	314	1105	1420	1105
Sat Aug 09 09:50:16 2014	1407570616	350	1070	1420	1070
Sat Aug 09 09:50:16 2014	1407570616	314	1106	1420	1106
Sat Aug 09 09:50:16 2014	1407570616	350	1071	1422	1071
Sat Aug 09 09:50:16 2014	1407570616	332	1090	1422	1090
Sat Aug 09 09:50:16 2014	1407570616	350	1073	1423	1073
Sat Aug 09 09:50:16 2014	1407570616	314	1109	1423	1109
Sat Aug 09 09:50:16 2014	1407570616	333	1092	1425	1092
Sat Aug 09 09:50:16 2014	1407570616	332	1093	1425	1093
Sat Aug 09 09:50:16 2014	1407570616	332	1094	1426	1094
Sat Aug 09 09:50:16 2014	1407570616	332	1096	1427	1095
Sat Aug 09 09:50:16 2014	1407570616	332	1097	1429	1097
Sat Aug 09 09:50:16 2014	1407570616	314	1115	1429	1115
Sat Aug 09 09:50:16 2014	1407570616	332	1102	1434	1102
Sat Aug 09 09:50:16 2014	1407570616	332	1103	1435	1103
Sat Aug 09 09:50:16 2014	1407570616	332	1105	1437	1105
Sat Aug 09 09:50:16 2014	1407570616	332	1108	1440	1108
Sat Aug 09 09:50:16 2014	1407570616	318	1122	1440	1122
Sat Aug 09 09:50:16 2014	1407570616	318	1124	1442	1124
Sat Aug 09 09:50:16 2014	1407570616	318	1125	1443	1125
Sat Aug 09 09:50:16 2014	1407570616	318	1127	1445	1127
Sat Aug 09 09:50:16 2014	1407570616	318	1128	1446	1128
Sat Aug 09 09:50:16 2014	1407570616	332	1115	1447	1114
Sat Aug 09 09:50:16 2014	1407570616	318	1131	1449	1131
Sat Aug 09 09:50:16 2014	1407570616	318	1132	1450	1132
Sat Aug 09 09:50:16 2014	1407570616	318	1133	1450	1133
Sat Aug 09 09:50:16 2014	1407570616	333	1118	1451	1118
Sat Aug 09 09:50:16 2014	1407570616	333	1119	1452	1119
Sat Aug 09 09:50:16 2014	1407570616	318	1134	1452	1134
Sat Aug 09 09:50:16 2014	1407570616	332	1121	1453	1121
Sat Aug 09 09:50:16 2014	1407570616	318	1135	1453	1135
Sat Aug 09 09:50:16 2014	1407570616	318	1136	1454	1136
Sat Aug 09 09:50:16 2014	1407570616	318	1137	1455	1137
Sat Aug 09 09:50:16 2014	1407570616	314	1142	1456	1142
Sat Aug 09 09:50:16 2014	1407570616	318	1138	1456	1138
Sat Aug 09 09:50:16 2014	1407570616	318	1140	1459	1140
Sat Aug 09 09:50:16 2014	1407570616	318	1141	1459	1141
Sat Aug 09 09:50:16 2014	1407570616	315	1146	1461	1146
Sat Aug 09 09:50:16 2014	1407570616	318	1142	1461	1142
Sat Aug 09 09:50:16 2014	1407570616	314	1146	1461	1146
Sat Aug 09 09:50:16 2014	1407570616	305	1157	1462	1157
Sat Aug 09 09:50:16 2014	1407570616	315	1148	1463	1148
Sat Aug 09 09:50:16 2014	1407570616	315	1149	1464	1149
Sat Aug 09 09:50:16 2014	1407570616	315	1150	1465	1150
Sat Aug 09 09:50:16 2014	1407570616	315	1151	1466	1151
Sat Aug 09 09:50:16 2014	1407570616	315	1152	1467	1152
Sat Aug 09 09:50:16 2014	1407570616	304	1163	1467	1163
Sat Aug 09 09:50:16 2014	1407570616	305	1162	1467	1162
Sat Aug 09 09:50:16 2014	1407570616	304	1164	1468	1164
Sat Aug 09 09:50:16 2014	1407570616	315	1153	1468	1153
Sat Aug 09 09:50:16 2014	1407570616	304	1165	1469	1165
Sat Aug 09 09:50:16 2014	1407570616	316	1154	1469	1154
Sat Aug 09 09:50:16 2014	1407570616	343	1127	1469	1127
Sat Aug 09 09:50:16 2014	1407570616	304	1166	1470	1166
Sat Aug 09 09:50:16 2014	1407570616	316	1155	1470	1155
Sat Aug 09 09:50:16 2014	1407570616	315	1155	1471	1155
Sat Aug 09 09:50:16 2014	1407570616	343	1128	1471	1128
Sat Aug 09 09:50:16 2014	1407570616	304	1167	1472	1167
Sat Aug 09 09:50:16 2014	1407570616	343	1129	1472	1129
Sat Aug 09 09:50:16 2014	1407570616	315	1156	1472	1156
Sat Aug 09 09:50:16 2014	1407570616	304	1169	1473	1169
Sat Aug 09 09:50:16 2014	1407570616	316	1158	1473	1157
Sat Aug 09 09:50:16 2014	1407570616	304	1170	1474	1170
Sat Aug 09 09:50:16 2014	1407570616	315	1160	1474	1160
Sat Aug 09 09:50:16 2014	1407570616	350	1124	1474	1124
Sat Aug 09 09:50:16 2014	1407570616	304	1171	1475	1171
Sat Aug 09 09:50:16 2014	1407570616	316	1159	1475	1159
Sat Aug 09 09:50:16 2014	1407570616	304	1172	1476	1172
Sat Aug 09 09:50:16 2014	1407570616	350	1127	1477	1127
Sat Aug 09 09:50:16 2014	1407570616	304	1173	1477	1173
Sat Aug 09 09:50:16 2014	1407570616	316	1162	1478	1162
Sat Aug 09 09:50:16 2014	1407570616	304	1174	1478	1174
Sat Aug 09 09:50:16 2014	1407570616	343	1135	1479	1135
Sat Aug 09 09:50:16 2014	1407570616	304	1175	1479	1175
Sat Aug 09 09:50:16 2014	1407570616	340	1139	1479	1139
Sat Aug 09 09:50:16 2014	1407570616	316	1163	1479	1163
Sat Aug 09 09:50:16 2014	1407570616	362	1117	1480	1117
Sat Aug 09 09:50:16 2014	1407570616	316	1164	1480	1164
Sat Aug 09 09:50:16 2014	1407570616	305	1176	1480	1176
Sat Aug 09 09:50:16 2014	1407570616	343	1139	1482	1139
Sat Aug 09 09:50:16 2014	1407570616	350	1132	1482	1132
Sat Aug 09 09:50:16 2014	1407570616	305	1177	1482	1177
Sat Aug 09 09:50:16 2014	1407570616	305	1179	1484	1179
Sat Aug 09 09:50:16 2014	1407570616	305	1181	1486	1181
Sat Aug 09 09:50:16 2014	1407570616	305	1183	1488	1183
Sat Aug 09 09:50:16 2014	1407570616	305	1186	1491	1186
Sat Aug 09 09:50:16 2014	1407570616	309	1183	1492	1183
Sat Aug 09 09:50:16 2014	1407570616	309	1185	1494	1185
Sat Aug 09 09:50:16 2014	1407570616	309	1186	1495	1186
Sat Aug 09 09:50:16 2014	1407570616	304	1191	1495	1191
Sat Aug 09 09:50:16 2014	1407570616	309	1188	1497	1188
Sat Aug 09 09:50:16 2014	1407570616	308	1198	1505	1198
Sat Aug 09 09:50:16 2014	1407570616	307	1198	1506	1198
Sat Aug 09 09:50:16 2014	1407570616	308	1204	1512	1204
Sat Aug 09 09:50:16 2014	1407570616	309	1203	1512	1203
Sat Aug 09 09:50:16 2014	1407570616	309	1206	1515	1206
Sat Aug 09 09:50:16 2014	1407570616	309	1207	1516	1207
Sat Aug 09 09:50:16 2014	1407570616	309	1215	1524	1215
Sat Aug 09 09:50:16 2014	1407570616	309	1216	1525	1216
Sat Aug 09 09:50:16 2014	1407570616	309	1217	1526	1217
Sat Aug 09 09:50:16 2014	1407570616	308	1220	1528	1220
Sat Aug 09 09:50:16 2014	1407570616	334	1199	1533	1199
Sat Aug 09 09:50:16 2014	1407570616	334	1204	1539	1204
Sat Aug 09 09:50:16 2014	1407570616	334	1206	1540	1206
Sat Aug 09 09:50:16 2014	1407570616	309	1232	1541	1232
Sat Aug 09 09:50:16 2014	1407570616	309	1234	1543	1233
Sat Aug 09 09:50:16 2014	1407570616	334	1209	1544	1209
Sat Aug 09 09:50:16 2014	1407570616	335	1211	1545	1211
Sat Aug 09 09:50:16 2014	1407570616	342	1204	1546	1204
Sat Aug 09 09:50:16 2014	1407570616	306	1240	1546	1240
Sat Aug 09 09:50:16 2014	1407570616	341	1205	1547	1205
Sat Aug 09 09:50:16 2014	1407570616	342	1207	1549	1207
Sat Aug 09 09:50:16 2014	1407570616	342	1209	1551	1209
Sat Aug 09 09:50:16 2014	1407570616	306	1246	1551	1246
Sat Aug 09 09:50:16 2014	1407570616	334	1217	1551	1217
Sat Aug 09 09:50:16 2014	1407570616	306	1247	1552	1246
Sat Aug 09 09:50:16 2014	1407570616	310	1243	1553	1243
Sat Aug 09 09:50:16 2014	1407570616	335	1219	1553	1219
Sat Aug 09 09:50:16 2014	1407570616	306	1248	1554	1248
Sat Aug 09 09:50:16 2014	1407570616	335	1219	1554	1219
Sat Aug 09 09:50:16 2014	1407570616	334	1220	1554	1220
Sat Aug 09 09:50:16 2014	1407570616	306	1249	1555	1249
Sat Aug 09 09:50:16 2014	1407570616	306	1250	1556	1250
Sat Aug 09 09:50:16 2014	1407570616	335	1222	1557	1222
Sat Aug 09 09:50:16 2014	1407570616	306	1251	1557	1251
Sat Aug 09 09:50:16 2014	1407570616	306	1252	1558	1252
Sat Aug 09 09:50:16 2014	1407570616	306	1253	1559	1253
Sat Aug 09 09:50:16 2014	1407570616	306	1255	1561	1255
Sat Aug 09 09:50:16 2014	1407570616	335	1227	1562	1227
Sat Aug 09 09:50:16 2014	1407570616	306	1257	1563	1257
Sat Aug 09 09:50:16 2014	1407570616	307	1258	1564	1258
Sat Aug 09 09:50:16 2014	1407570616	335	1231	1566	1231
Sat Aug 09 09:50:16 2014	1407570616	306	1260	1566	1260
Sat Aug 09 09:50:16 2014	1407570616	342	1225	1567	1225
Sat Aug 09 09:50:16 2014	1407570616	306	1263	1569	1263
Sat Aug 09 09:50:16 2014	1407570616	335	1234	1569	1234
Sat Aug 09 09:50:16 2014	1407570616	335	1236	1571	1236
Sat Aug 09 09:50:16 2014	1407570616	335	1237	1572	1237
Sat Aug 09 09:50:16 2014	1407570616	342	1231	1573	1231
Sat Aug 09 09:50:16 2014	1407570616	342	1232	1574	1231
Sat Aug 09 09:50:16 2014	1407570616	342	1232	1574	1232
Sat Aug 09 09:50:16 2014	1407570616	335	1240	1575	1240
Sat Aug 09 09:50:16 2014	1407570616	335	1241	1576	1241
Sat Aug 09 09:50:16 2014	1407570616	342	1234	1577	1234
Sat Aug 09 09:50:16 2014	1407570616	333	1246	1579	1246
Sat Aug 09 09:50:16 2014	1407570616	335	1244	1580	1244
Sat Aug 09 09:50:16 2014	1407570616	342	1237	1580	1237
Sat Aug 09 09:50:16 2014	1407570616	335	1246	1581	1245
Sat Aug 09 09:50:16 2014	1407570616	342	1241	1583	1241
Sat Aug 09 09:50:16 2014	1407570616	335	1248	1583	1248
Sat Aug 09 09:50:16 2014	1407570616	335	1249	1584	1249
Sat Aug 09 09:50:16 2014	1407570616	333	1251	1584	1251
Sat Aug 09 09:50:16 2014	1407570616	310	1275	1585	1275
Sat Aug 09 09:50:16 2014	1407570616	333	1253	1586	1253
Sat Aug 09 09:50:16 2014	1407570616	335	1255	1590	1255
Sat Aug 09 09:50:16 2014	1407570616	308	1285	1593	1285
Sat Aug 09 09:50:16 2014	1407570616	342	1252	1594	1252
Sat Aug 09 09:50:16 2014	1407570616	308	1287	1595	1287
Sat Aug 09 09:50:16 2014	1407570616	308	1289	1597	1289
Sat Aug 09 09:50:16 2014	1407570616	334	1269	1603	1269
Sat Aug 09 09:50:16 2014	1407570616	335	1272	1607	1272
Sat Aug 09 09:50:16 2014	1407570616	334	1274	1608	1274
Sat Aug 09 09:50:16 2014	1407570616	333	1276	1609	1275
Sat Aug 09 09:50:16 2014	1407570616	326	1284	1609	1283
Sat Aug 09 09:50:16 2014	1407570616	301	1313	1614	1313
Sat Aug 09 09:50:16 2014	1407570616	327	1288	1615	1288
Sat Aug 09 09:50:16 2014	1407570616	335	1280	1616	1280
Sat Aug 09 09:50:16 2014	1407570616	327	1289	1616	1289
Sat Aug 09 09:50:16 2014	1407570616	342	1274	1616	1274
Sat Aug 09 09:50:16 2014	1407570616	335	1281	1617	1281
Sat Aug 09 09:50:16 2014	1407570616	327	1290	1617	1290
Sat Aug 09 09:50:16 2014	1407570616	308	1309	1617	1309
Sat Aug 09 09:50:16 2014	1407570616	301	1316	1618	1316
Sat Aug 09 09:50:16 2014	1407570616	335	1282	1618	1282
Sat Aug 09 09:50:16 2014	1407570616	327	1291	1618	1291
Sat Aug 09 09:50:16 2014	1407570616	333	1285	1619	1285
Sat Aug 09 09:50:16 2014	1407570616	335	1283	1619	1283
Sat Aug 09 09:50:16 2014	1407570616	342	1277	1619	1277
Sat Aug 09 09:50:16 2014	1407570616	335	1284	1619	1284
Sat Aug 09 09:50:16 2014	1407570616	341	1279	1620	1279
Sat Aug 09 09:50:16 2014	1407570616	341	1280	1621	1280
Sat Aug 09 09:50:16 2014	1407570616	302	1321	1622	1321
Sat Aug 09 09:50:16 2014	1407570616	333	1290	1623	1289
Sat Aug 09 09:50:16 2014	1407570616	294	1331	1624	1331
Sat Aug 09 09:50:16 2014	1407570616	326	1299	1625	1299
Sat Aug 09 09:50:16 2014	1407570616	301	1325	1625	1325
Sat Aug 09 09:50:16 2014	1407570616	327	1299	1626	1299
Sat Aug 09 09:50:16 2014	1407570616	301	1326	1627	1325
Sat Aug 09 09:50:16 2014	1407570616	327	1302	1629	1302
Sat Aug 09 09:50:16 2014	1407570616	333	1295	1629	1295
Sat Aug 09 09:50:16 2014	1407570616	301	1328	1629	1328
Sat Aug 09 09:50:16 2014	1407570616	327	1303	1630	1303
Sat Aug 09 09:50:16 2014	1407570616	333	1297	1631	1297
Sat Aug 09 09:50:16 2014	1407570616	327	1304	1631	1304
Sat Aug 09 09:50:16 2014	1407570616	301	1331	1632	1331
Sat Aug 09 09:50:16 2014	1407570616	301	1332	1633	1332
Sat Aug 09 09:50:16 2014	1407570616	302	1333	1635	1333
Sat Aug 09 09:50:16 2014	1407570616	301	1334	1635	1334
Sat Aug 09 09:50:16 2014	1407570616	328	1308	1636	1308
Sat Aug 09 09:50:16 2014	1407570616	301	1336	1637	1336
Sat Aug 09 09:50:16 2014	1407570616	302	1337	1639	1337
Sat Aug 09 09:50:16 2014	1407570616	348	1292	1639	1292
Sat Aug 09 09:50:16 2014	1407570616	327	1312	1640	1312
Sat Aug 09 09:50:16 2014	1407570616	332	1308	1640	1308
Sat Aug 09 09:50:16 2014	1407570616	302	1339	1641	1339
Sat Aug 09 09:50:16 2014	1407570616	332	1309	1641	1309
Sat Aug 09 09:50:16 2014	1407570616	302	1340	1642	1340
Sat Aug 09 09:50:16 2014	1407570616	327	1315	1642	1315
Sat Aug 09 09:50:16 2014	1407570616	302	1341	1643	1341
Sat Aug 09 09:50:16 2014	1407570616	332	1311	1644	1311
Sat Aug 09 09:50:16 2014	1407570616	303	1341	1644	1341
Sat Aug 09 09:50:16 2014	1407570616	328	1317	1644	1317
Sat Aug 09 09:50:16 2014	1407570616	302	1342	1644	1342
Sat Aug 09 09:50:16 2014	1407570616	328	1317	1645	1317
Sat Aug 09 09:50:16 2014	1407570616	302	1344	1646	1344
Sat Aug 09 09:50:16 2014	1407570616	327	1319	1646	1319
Sat Aug 09 09:50:16 2014	1407570616	334	1313	1647	1313
Sat Aug 09 09:50:16 2014	1407570616	302	1345	1647	1345
Sat Aug 09 09:50:16 2014	1407570616	332	1315	1648	1315
Sat Aug 09 09:50:16 2014	1407570616	302	1346	1648	1346
Sat Aug 09 09:50:16 2014	1407570616	333	1316	1649	1316
Sat Aug 09 09:50:16 2014	1407570616	327	1321	1649	1321
Sat Aug 09 09:50:16 2014	1407570616	302	1347	1650	1347
Sat Aug 09 09:50:16 2014	1407570616	303	1349	1651	1348
Sat Aug 09 09:50:16 2014	1407570616	302	1349	1652	1349
Sat Aug 09 09:50:16 2014	1407570616	328	1324	1652	1324
Sat Aug 09 09:50:16 2014	1407570616	302	1350	1653	1350
Sat Aug 09 09:50:16 2014	1407570616	328	1327	1654	1327
Sat Aug 09 09:50:16 2014	1407570616	303	1351	1654	1351
Sat Aug 09 09:50:16 2014	1407570616	303	1352	1655	1352
Sat Aug 09 09:50:16 2014	1407570616	334	1321	1655	1321
Sat Aug 09 09:50:16 2014	1407570616	333	1323	1655	1322
Sat Aug 09 09:50:16 2014	1407570616	302	1353	1655	1353
Sat Aug 09 09:50:16 2014	1407570616	328	1328	1656	1328
Sat Aug 09 09:50:16 2014	1407570616	303	1354	1657	1354
Sat Aug 09 09:50:16 2014	1407570616	303	1355	1658	1355
Sat Aug 09 09:50:16 2014	1407570616	334	1325	1659	1325
Sat Aug 09 09:50:16 2014	1407570616	296	1363	1659	1363
Sat Aug 09 09:50:16 2014	1407570616	303	1357	1659	1357
Sat Aug 09 09:50:16 2014	1407570616	328	1332	1659	1331
Sat Aug 09 09:50:16 2014	1407570616	303	1359	1662	1359
Sat Aug 09 09:50:16 2014	1407570616	328	1336	1664	1336
Sat Aug 09 09:50:16 2014	1407570616	333	1331	1664	1331
Sat Aug 09 09:50:16 2014	1407570616	303	1362	1665	1362
Sat Aug 09 09:50:16 2014	1407570616	303	1363	1666	1363
Sat Aug 09 09:50:16 2014	1407570616	333	1334	1667	1334
Sat Aug 09 09:50:16 2014	1407570616	303	1367	1670	1367
Sat Aug 09 09:50:16 2014	1407570616	293	1377	1670	1377
Sat Aug 09 09:50:16 2014	1407570616	303	1367	1671	1367
Sat Aug 09 09:50:16 2014	1407570616	293	1378	1672	1378
Sat Aug 09 09:50:16 2014	1407570616	333	1339	1672	1339
Sat Aug 09 09:50:16 2014	1407570616	303	1369	1672	1369
Sat Aug 09 09:50:16 2014	1407570616	293	1379	1672	1379
Sat Aug 09 09:50:16 2014	1407570616	293	1380	1673	1380
Sat Aug 09 09:50:16 2014	1407570616	303	1370	1673	1370
Sat Aug 09 09:50:16 2014	1407570616	333	1341	1674	1341
Sat Aug 09 09:50:16 2014	1407570616	304	1372	1675	1371
Sat Aug 09 09:50:16 2014	1407570616	293	1382	1675	1382
Sat Aug 09 09:50:16 2014	1407570616	293	1382	1676	1382
Sat Aug 09 09:50:16 2014	1407570616	303	1372	1676	1372
Sat Aug 09 09:50:16 2014	1407570616	293	1383	1677	1383
Sat Aug 09 09:50:16 2014	1407570616	304	1373	1677	1373
Sat Aug 09 09:50:16 2014	1407570616	293	1384	1677	1384
Sat Aug 09 09:50:16 2014	1407570616	303	1374	1678	1374
Sat Aug 09 09:50:16 2014	1407570616	293	1385	1678	1385
Sat Aug 09 09:50:16 2014	1407570616	304	1375	1679	1375
Sat Aug 09 09:50:16 2014	1407570616	293	1386	1680	1386
Sat Aug 09 09:50:16 2014	1407570616	304	1377	1681	1377
Sat Aug 09 09:50:16 2014	1407570616	293	1387	1681	1387
Sat Aug 09 09:50:16 2014	1407570616	294	1388	1682	1388
Sat Aug 09 09:50:16 2014	1407570616	304	1379	1682	1379
Sat Aug 09 09:50:16 2014	1407570616	294	1390	1683	1389
Sat Aug 09 09:50:16 2014	1407570616	294	1391	1684	1391
Sat Aug 09 09:50:16 2014	1407570616	294	1393	1687	1393
Sat Aug 09 09:50:16 2014	1407570616	294	1395	1689	1395
Sat Aug 09 09:50:16 2014	1407570616	296	1393	1689	1393
Sat Aug 09 09:50:16 2014	1407570616	294	1396	1690	1396
Sat Aug 09 09:50:16 2014	1407570616	294	1397	1691	1397
Sat Aug 09 09:50:16 2014	1407570616	294	1399	1693	1399
Sat Aug 09 09:50:16 2014	1407570616	304	1389	1693	1389
Sat Aug 09 09:50:16 2014	1407570616	327	1367	1694	1367
Sat Aug 09 09:50:16 2014	1407570616	294	1400	1694	1400
Sat Aug 09 09:50:16 2014	1407570616	328	1370	1698	1370
Sat Aug 09 09:50:16 2014	1407570616	330	1371	1701	1371
Sat Aug 09 09:50:16 2014	1407570616	288	1420	1708	1420
Sat Aug 09 09:50:16 2014	1407570616	288	1446	1733	1446
Sat Aug 09 09:50:16 2014	1407570616	326	1409	1735	1409
Sat Aug 09 09:50:16 2014	1407570616	321	1414	1735	1414
Sat Aug 09 09:50:16 2014	1407570616	327	1415	1742	1415
Sat Aug 09 09:50:16 2014	1407570616	322	1422	1744	1422
Sat Aug 09 09:50:16 2014	1407570616	322	1423	1744	1422
Sat Aug 09 09:50:16 2014	1407570616	322	1425	1747	1425
Sat Aug 09 09:50:16 2014	1407570616	330	1418	1748	1418
Sat Aug 09 09:50:16 2014	1407570616	333	1414	1748	1414
Sat Aug 09 09:50:16 2014	1407570616	333	1416	1749	1416
Sat Aug 09 09:50:16 2014	1407570616	334	1415	1749	1415
Sat Aug 09 09:50:16 2014	1407570616	322	1427	1749	1427
Sat Aug 09 09:50:16 2014	1407570616	330	1420	1750	1420
Sat Aug 09 09:50:16 2014	1407570616	328	1423	1751	1423
Sat Aug 09 09:50:16 2014	1407570616	322	1429	1751	1429
Sat Aug 09 09:50:16 2014	1407570616	322	1430	1752	1430
Sat Aug 09 09:50:16 2014	1407570616	330	1422	1752	1422
Sat Aug 09 09:50:16 2014	1407570616	330	1423	1753	1423
Sat Aug 09 09:50:16 2014	1407570616	333	1420	1753	1420
Sat Aug 09 09:50:16 2014	1407570616	322	1432	1754	1432
Sat Aug 09 09:50:16 2014	1407570616	328	1426	1754	1426
Sat Aug 09 09:50:16 2014	1407570616	322	1433	1755	1433
Sat Aug 09 09:50:16 2014	1407570616	322	1438	1760	1438
Sat Aug 09 09:50:16 2014	1407570616	330	1431	1761	1431
Sat Aug 09 09:50:16 2014	1407570616	328	1437	1765	1437
Sat Aug 09 09:50:16 2014	1407570616	330	1436	1766	1436
Sat Aug 09 09:50:16 2014	1407570616	288	1479	1767	1479
Sat Aug 09 09:50:16 2014	1407570616	322	1445	1767	1445
Sat Aug 09 09:50:16 2014	1407570616	328	1439	1767	1439
Sat Aug 09 09:50:16 2014	1407570616	330	1438	1768	1438
Sat Aug 09 09:50:16 2014	1407570616	322	1449	1771	1449
Sat Aug 09 09:50:16 2014	1407570616	328	1444	1772	1444
Sat Aug 09 09:50:16 2014	1407570616	330	1443	1773	1443
Sat Aug 09 09:50:16 2014	1407570616	328	1445	1773	1445
Sat Aug 09 09:50:16 2014	1407570616	322	1452	1774	1452
Sat Aug 09 09:50:16 2014	1407570616	330	1444	1774	1444
Sat Aug 09 09:50:16 2014	1407570616	328	1447	1775	1447
Sat Aug 09 09:50:16 2014	1407570616	321	1458	1779	1458
Sat Aug 09 09:50:16 2014	1407570616	322	1457	1779	1457
Sat Aug 09 09:50:16 2014	1407570616	330	1449	1780	1449
Sat Aug 09 09:50:16 2014	1407570616	328	1452	1781	1452
Sat Aug 09 09:50:16 2014	1407570616	322	1460	1782	1459
Sat Aug 09 09:50:16 2014	1407570616	330	1451	1782	1451
Sat Aug 09 09:50:16 2014	1407570616	328	1456	1784	1455
Sat Aug 09 09:50:16 2014	1407570616	330	1454	1784	1454
Sat Aug 09 09:50:16 2014	1407570616	321	1464	1785	1464
Sat Aug 09 09:50:16 2014	1407570616	328	1457	1786	1457
Sat Aug 09 09:50:16 2014	1407570616	322	1464	1786	1464
Sat Aug 09 09:50:16 2014	1407570616	321	1465	1786	1465
Sat Aug 09 09:50:16 2014	1407570616	330	1457	1788	1457
Sat Aug 09 09:50:16 2014	1407570616	321	1467	1788	1467
Sat Aug 09 09:50:16 2014	1407570616	322	1469	1791	1469
Sat Aug 09 09:50:16 2014	1407570616	329	1464	1792	1464
Sat Aug 09 09:50:16 2014	1407570616	322	1471	1793	1471
Sat Aug 09 09:50:16 2014	1407570616	329	1466	1794	1466
Sat Aug 09 09:50:16 2014	1407570616	321	1474	1795	1474
Sat Aug 09 09:50:16 2014	1407570616	321	1477	1798	1476
Sat Aug 09 09:50:16 2014	1407570616	329	1470	1798	1470
Sat Aug 09 09:50:16 2014	1407570616	321	1479	1800	1479
Sat Aug 09 09:50:16 2014	1407570616	323	1478	1801	1478
Sat Aug 09 09:50:16 2014	1407570616	288	1513	1801	1513
Sat Aug 09 09:50:16 2014	1407570616	322	1479	1801	1479
Sat Aug 09 09:50:16 2014	1407570616	321	1481	1802	1481
Sat Aug 09 09:50:16 2014	1407570616	329	1475	1804	1475
Sat Aug 09 09:50:16 2014	1407570616	323	1483	1805	1483
Sat Aug 09 09:50:16 2014	1407570616	321	1485	1806	1485
Sat Aug 09 09:50:16 2014	1407570616	329	1478	1807	1478
